NCT ID,Title,Phase,Drug Names,Modality,Target,Indication,Status,Sponsor,Start Date,Primary Completion,Milestone,Probability,Phase_Num,Modality_Code,ML_Prediction,Phase Weight
NCT03436342,Chemokine Receptor CXCR4-targeting Molecular Imaging for Metabolic Characterization of Multiple Myeloma and Lymphoma,EARLY_PHASE1,68Ga-Pentixafor,Other,Unknown,Lymphoma,UNKNOWN,Peking Union Medical College Hospital,2019-06-01,2020-03-01,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00004242,Combination Chemotherapy in Treating Patients With Metastatic or Unresectable Solid Tumors,PHASE1,"fluorouracil, gemcitabine hydrochloride, oxaliplatin",Other,Unknown,Solid Tumor,COMPLETED,National Cancer Institute (NCI),1999-10,2003-12,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT01584141,Study of Lymphoma in Asia,,,Other,Unknown,Lymphoma,COMPLETED,National Cancer Institute (NCI),2011-07-05,2018-07-10,Long-term,0.1,,3,0.07471722255609645,1
NCT02160041,BGJ398 for Patients With Tumors With FGFR Genetic Alterations,PHASE2,BGJ398,Other,Unknown,Solid Tumor,TERMINATED,Novartis Pharmaceuticals,2014-07-24,2018-04-30,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01116154,Vorinostat and Lenalidomide in Treating Patients With Relapsed or Refractory Hodgkin Lymphoma or Non-Hodgkin Lymphoma,PHASE1,"lenalidomide, vorinostat",Other,Unknown,Lymphoma,TERMINATED,City of Hope Medical Center,2010-05,2010-07,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00894894,"Safety Study to Determine the Maximum Tolerated Dose, Pharmacokinetics and Pharmacodynamics of Oral MP470, a Multitargeted Tyrosine Kinase Inhibitor, in Patients With Solid Malignancies",PHASE1,"MP-470, amuvatinib (MP-470)",Other,Unknown,Solid Tumor,COMPLETED,"Astex Pharmaceuticals, Inc.",2007-05,2008-12,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT03768505,Zandelisib (ME-401) in Subjects With Follicular Lymphoma or Marginal Zone Lymphoma After Failure of Two or More Prior Therapies (TIDAL),PHASE2,Zandelisib (ME-401),Other,Unknown,Lymphoma,TERMINATED,"MEI Pharma, Inc.",2019-06-25,2023-03-24,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT00878722,Trial of PXD101 (Belinostat) in Combination With Idarubicin to Treat AML Not Suitable for Standard Intensive Therapy,"PHASE1, PHASE2","PXD101, idarubicin",Other,Unknown,Leukemia,COMPLETED,Valerio Therapeutics,2007-08,2009-05,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT02990572,Amish/Mennonite Research Contact Registry,,,Other,Unknown,Other,RECRUITING,University of Pittsburgh,2016-10,2026-12,Long-term,0.1,,3,0.07471722255609645,1
NCT06829472,Conditioning Regimen of Melphalan-busulfan and Fludarabine: a Randomized Study of Different Dose of Melphalan,PHASE3,melphalan,Other,Unknown,Other,RECRUITING,Shanghai Jiao Tong University School of Medicine,2023-12-01,2026-07-01,Long-term,0.6,3.0,3,0.600000000000001,5
NCT00169312,Internet-Based Nutrition Education Program in Preventing Cancer in Participants of Health Maintenance Organizations,NA,,Other,Unknown,Solid Tumor,UNKNOWN,Josephine Ford Cancer Center,2005-08,,Unknown,0.05,,3,0.07471722255609645,1
NCT03746912,Expanded Treatment Protocol for Adults With FLT3-ITD Mutated Relapsed or Refractory Acute Myeloid Leukemia (AML) to Receive Quizartinib,,Quizartinib Dihydrochloride,Other,Unknown,Leukemia,NO_LONGER_AVAILABLE,Daiichi Sankyo,,,Unknown,0.1,,3,0.07471722255609645,1
NCT02038361,Implementation of Innovative Techniques in Routine Diagnosis of Childhood Acute Leukemia: Analysis of Genome and Transcriptome by Micro-array,NA,,Other,Unknown,Leukemia,COMPLETED,Assistance Publique Hopitaux De Marseille,2014-02-04,2016-05-26,Long-term,0.05,,3,0.07471722255609645,1
NCT05998642,Ibrutinib Combination Therapy in Transplant Ineligible Individuals With Newly Diagnosed Primary CNS Lymphoma,PHASE2,"Methotrexate, Rituximab (where available), Ibrutinib",Other,Unknown,Lymphoma,RECRUITING,Canadian Cancer Trials Group,2024-02-13,2028-05-31,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT02187861,A Study Evaluating the Safety and Efficacy of Venetoclax (GDC-0199) Plus Bendamustine + Rituximab (BR) in Comparison With BR or Venetoclax Plus Rituximab in Participants With Relapsed and Refractory Follicular Non-Hodgkin's Lymphoma (fNHL),PHASE2,"Venetoclax, Bendamustine, Rituximab",Other,Unknown,Lymphoma,COMPLETED,Hoffmann-La Roche,2014-12-01,2016-09-27,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT00002869,Interferon Alfa in Treating Patients With Newly Diagnosed Chronic Myelogenous Leukemia,PHASE3,"cytarabine, hydroxyurea",Other,Unknown,Leukemia,UNKNOWN,Medical Research Council,1995-04,,Unknown,0.6,3.0,3,0.600000000000001,5
NCT01019941,Pharmacokinetic Study of CKD-810 and Taxotere to Treat Patient With Advanced Solid Cancer,PHASE1,"CKD-810, Taxotere inj., CKD-810, Taxotere inj.",Other,Unknown,Solid Tumor,COMPLETED,Chong Kun Dang Pharmaceutical,2009-08,2010-08,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT03312205,CAR-T Cells for Relapsed or Refractory Haematopoietic and Lymphoid Malignancies,"PHASE1, PHASE2",,CAR-T,Unknown,Lymphoma,UNKNOWN,"Hebei Senlang Biotechnology Inc., Ltd.",2017-08-29,2019-08-29,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT03989466,Itacitinib and Alemtuzumab in Treating Patients With T-Cell Prolymphocytic Leukemia,PHASE1,Itacitinib,Other,Unknown,Leukemia,COMPLETED,M.D. Anderson Cancer Center,2020-01-15,2024-09-24,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT02323022,Idarubicin Plus Cytarabine (IA) vs IA Plus Cladribine (IAC) as Induction Regimen to Treat Initially Diagnosed Acute Myeloid Leukemia (AML),PHASE3,"IAC regimen, IA regimen",Other,Unknown,Leukemia,COMPLETED,The First Affiliated Hospital of Soochow University,2014-12,2020-03,Long-term,0.6,3.0,3,0.600000000000001,5
NCT00006451,Bone Marrow Transplantation in Treating Patients With Leukemia,PHASE3,"anti-thymocyte globulin, cyclophosphamide, cyclosporine, methotrexate, methylprednisolone",Other,Unknown,Lymphoma,WITHDRAWN,"Masonic Cancer Center, University of Minnesota",1996-04,2000-11,Long-term,0.6,3.0,3,0.600000000000001,5
NCT00336531,Efficacy of Prophylactic Itraconazole in High-Dose Chemotherapy and Autologous Hematopoietic Stem Cell Transplantation,PHASE4,itraconazole,Other,Unknown,Solid Tumor,COMPLETED,Samsung Medical Center,2006-04,2008-06,Long-term,0.05,4.0,3,0.04999999999999991,1
NCT00840931,Immunotherapy Using Lenalidomide + Bystander Vaccine in High Risk Myelodysplastic Syndrome (MDS),PHASE1,lenalidomide,Other,Unknown,Leukemia,COMPLETED,H. Lee Moffitt Cancer Center and Research Institute,2009-02-02,2014-02-17,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT03521037,Rucaparib Hepatic Impairment Study in Patients With a Solid Tumor,PHASE1,Rucaparib camsylate,Other,Unknown,Solid Tumor,COMPLETED,pharmaand GmbH,2018-02-27,2019-09-27,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06559345,"A Prospective, Open-label, Randomized Controlled, Multicenter Clinical Study of Haplo-HSCT Using a TBI or TMLI Conditioning Regimen for Pediatric ALL",PHASE2,Cyclophosphamide,Other,Unknown,Leukemia,RECRUITING,The First Affiliated Hospital of Zhengzhou University,2025-03-17,2029-07-31,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT06360575,Testing Crizotinib as Potentially Targeted Treatment in Cancers With MET Exon 14 Deletion Genetic Changes (MATCH - Subprotocol C2),PHASE2,Crizotinib,Other,Unknown,Lymphoma,ACTIVE_NOT_RECRUITING,National Cancer Institute (NCI),2016-05-30,2026-02-15,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01238939,Study of NK012 and 5-FU/LV in Solid Tumors Followed by Dose Expansion in Colorectal Cancer,PHASE1,NK012 and 5-FU,Other,Unknown,Solid Tumor,COMPLETED,"Nippon Kayaku Co., Ltd.",2010-08,2013-12,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT05041257,"Mirvetuximab Soravtansine Monotherapy in Platinum-Sensitive Epithelial, Peritoneal, and Fallopian Tube Cancers",PHASE2,Mirvetuximab soravtansine,Other,Unknown,Solid Tumor,COMPLETED,AbbVie,2021-10-19,2024-12-12,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT02410512,A Study to Assess the Safety and Pharmacokinetics of MOXR0916 and Atezolizumab (Also Known as MPDL3280A or Anti-PD-L1) in Participants With Locally Advanced or Metastatic Solid Tumors,PHASE1,"Atezolizumab (MPDL3280A), an engineered anti-programmed death-ligand 1 [PD-L1] antibody, MOXR0916, a humanized agonist anti-OX40 monoclonal antibody",Other,PD-L1,Solid Tumor,COMPLETED,"Genentech, Inc.",2015-04-24,2019-11-22,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00400361,A Multiple Ascending Dose Study of R1507 in Patients With Advanced Solid Tumors.,PHASE1,RG1507,Other,Unknown,Solid Tumor,COMPLETED,Hoffmann-La Roche,2006-04,2011-04,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT01983761,Study of ASC-101 in Patients With Hematologic Malignancies Who Receive Dual-cord Umbilical Cord Blood Transplantation,"PHASE1, PHASE2","Fludarabine, Clofarabine, Busulfan, ATG, TBI (Myeloablative), Fludarabine, Melphalan, ATG (Reduced Intensity)",Other,Unknown,Lymphoma,UNKNOWN,"Targazyme, Inc.",2013-11,2014-03,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT05649761,A Phase I Study of QL1604 in Subjects With Advanced Solid Tumors,PHASE1,QL1604 injection,Other,Unknown,Solid Tumor,UNKNOWN,"Qilu Pharmaceutical Co., Ltd.",2019-05-29,2020-07-10,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT07103486,A Study to Evaluate the Therapeutic Benefit of Tisagenlecleucel Compared to Existing Standard of Care in German Adult Patients With Relapsed or Refractory Diffuse Large B-cell Lymphoma,,,CAR-T,Unknown,Lymphoma,COMPLETED,Novartis Pharmaceuticals,2021-04-01,2023-01-31,Long-term,0.1,,2,0.07698823195888042,1
NCT05021770,Orelabrutinib in Combination With Thiotepa in Refractory and Relapsed Primary CNS Lymphoma,"PHASE1, PHASE2","Orelabrutinib, Orelabrutinib, Thiotepa",Other,Unknown,Lymphoma,UNKNOWN,Huiqiang Huang,2021-12,2022-12,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT03528941,The Incidence of Hepatitis B Reactivations in Patients Affected by Chronic Lymphocytic Leukemia With Ibrutinib,,Lamivudine,Other,Unknown,Leukemia,COMPLETED,Gruppo Italiano Malattie EMatologiche dell'Adulto,2018-11-28,2021-03-26,Long-term,0.1,,3,0.07471722255609645,1
NCT00373529,A Study of Clofarabine for Older Patients With Newly Diagnosed Acute Myelogenous Leukemia (AML) (CLASSIC II),PHASE2,clofarabine,Other,Unknown,Leukemia,COMPLETED,"Genzyme, a Sanofi Company",2006-10,2008-05,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT06238531,A Clinical Trial to Evaluate Safety of Gusacitinib in Patients With Systemic Lupus Erythematosus (SLE) or Lupus,PHASE1,Gusacitinib,Other,Unknown,Other,WITHDRAWN,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),2025-01-22,2025-01-22,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT02566395,Stem Cell Transplantation From HLA Partially-Matched Related Donors for Patients With Hematologic Malignancies,PHASE3,Cyclophosphamide,Other,Unknown,Lymphoma,COMPLETED,Northwell Health,2014-12,2022-01-14,Long-term,0.6,3.0,3,0.600000000000001,5
NCT04471675,Evaluation of the Safety and Efficacy of Albumin-bound Docetaxel,PHASE1,Albumin-bound docetaxel,Other,Unknown,Solid Tumor,UNKNOWN,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",2020-12-02,2022-12-15,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT01806675,18F-FPPRGD2 PET/CT or PET/MRI in Predicting Early Response in Patients With Cancer Receiving Anti-Angiogenesis Therapy,"PHASE1, PHASE2","18F-fludeoxyglucose (18F-FDG), 18F-FPPRGD2",CAR-T,Unknown,Solid Tumor,COMPLETED,Sanjiv Sam Gambhir,2013-03-04,2016-12-07,Long-term,0.3,1.0,2,0.1626669915300076,3
NCT00233961,G-CSF in Stimulating Peripheral Stem Cells for Autologous Stem Cell Transplant in Treating Patients With Chronic Phase Chronic Myeloid Leukemia in Complete Remission,PHASE1,,Other,Unknown,Leukemia,COMPLETED,Herbert Irving Comprehensive Cancer Center,2005-01,2007-11,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT01227941,MK-4827 in Combination With Pegylated Liposomal Doxorubicin in Participants With Advanced Solid Tumors and Ovarian Cancer (MK-4827-011),PHASE1,"MK-4827 + pegylated liposomal doxorubicin, MK-4827 + pegylated liposomal doxorubicin",Other,Unknown,Solid Tumor,TERMINATED,"Tesaro, Inc.",2010-11,2011-09,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00956254,Fentanyl Sublingual Spray in Treating Opioid-tolerant Cancer Patients With or Without Oral Mucositis,PHASE3,Fentanyl sublingual spray,Other,Unknown,Solid Tumor,COMPLETED,INSYS Therapeutics Inc,2009-10,2010-10,Long-term,0.6,3.0,3,0.600000000000001,5
NCT01393366,Facing Obstacles to RDI (Relative Dose Intensity) Through Telephone Intervention Strategy,NA,,Other,Unknown,Leukemia,COMPLETED,"University Hospital, Toulouse",2011-09,2015-12,Long-term,0.05,,3,0.07471722255609645,1
NCT00923351,"Therapy to Treat Ewing's Sarcoma, Rhabdomyosarcoma or Neuroblastoma","PHASE1, PHASE2","Tumor Purged/CD25 Depleted Lymphocytes, rhIL-7",Other,Unknown,Solid Tumor,COMPLETED,National Cancer Institute (NCI),2007-06-02,2012-08-30,Long-term,0.3,1.0,3,0.15123598159865156,3
NCT01390337,A Study to Assess AC220 Given in Combination With Induction and Consolidation Therapy in Newly Diagnosed Acute Myeloid Leukemia (AML),PHASE1,"AC220, daunorubicin, cytarabine",Other,Unknown,Leukemia,COMPLETED,Daiichi Sankyo,2011-10,2015-02,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06758037,Clinical Study of HiR+X Therapy for Newly Diagnosed Elderly Patients with DLBCL Intolerant to Chemotherapy,PHASE2,Drug therapy,Other,Unknown,Lymphoma,RECRUITING,First Affiliated Hospital of Ningbo University,2025-01-15,2026-12-31,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT04996875,(Apex) Bezuclastinib in Patients With Advanced Systemic Mastocytosis,PHASE2,bezuclastinib,Other,Unknown,Leukemia,RECRUITING,"Cogent Biosciences, Inc.",2021-11-09,2025-09,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT04687657,Umbilical Cord Blood Transfusion in Consolidation Therapy of Elderly Patients With Acute Myeloid Leukemia,PHASE1,umbilical cord blood,Other,Unknown,Leukemia,UNKNOWN,First Affiliated Hospital Xi'an Jiaotong University,2021-02-01,2024-02-28,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00058786,Treatment of Chronic Lymphocytic B-Leukemia With IL-2 and CD-40 Autologous Tumor Cells,PHASE1,,Other,Unknown,Leukemia,COMPLETED,Baylor College of Medicine,2002-12,2010-03,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT04107142,Haplo / Allogeneic NKG2DL-targeting Chimeric Antigen Receptor-grafted γδ T Cells for Relapsed or Refractory Solid Tumour,PHASE1,,CAR-T,Unknown,Solid Tumor,UNKNOWN,CytoMed Therapeutics Pte Ltd,2019-12-01,2020-09-01,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT01796470,Entospletinib in Combination With Idelalisib in Adults With Relapsed or Refractory Hematologic Malignancies,PHASE2,"Entospletinib, Idelalisib",Other,Unknown,Lymphoma,TERMINATED,Gilead Sciences,2013-06-20,2015-01,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT01538641,Phase II Evaluation of Gemcitabine- Rituximab-Oxaliplatin Combination (GROC) in Relapsed Aggressive Lymphomas,PHASE2,"Rituximab, Gemcitabine, Oxaliplatin",Other,Unknown,Lymphoma,COMPLETED,Auxilio Mutuo Cancer Center,2003-10,2007-08,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT06880354,A Clinical Study to Evaluate the Safety and Efficacy of CLL1 and CD38 Dual-Target CAR-T Cell Injection in the Treatment of Relapsed or Refractory Acute Myeloid Leukemia,PHASE1,CLL1 and CD38 Dual-Target CAR-T Cell Injection,CAR-T,Unknown,Leukemia,RECRUITING,"Institute of Hematology & Blood Diseases Hospital, China",2025-05-22,2028-03-31,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT00931931,HSV1716 in Patients With Non-Central Nervous System (Non-CNS) Solid Tumors,PHASE1,,Other,Unknown,Solid Tumor,COMPLETED,Timothy Cripe,2010-03,2018-03-19,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT02595931,M6620 and Irinotecan Hydrochloride in Treating Patients With Solid Tumors That Are Metastatic or Cannot Be Removed by Surgery,PHASE1,"Berzosertib, Irinotecan Hydrochloride",CAR-T,Unknown,Solid Tumor,ACTIVE_NOT_RECRUITING,National Cancer Institute (NCI),2016-07-22,2023-03-07,Long-term,0.1,1.0,2,0.1626669915300076,1
NCT03264131,BV-CHEP Chemotherapy for Adult T-cell Leukemia or Lymphoma,PHASE2,"Brentuximab Vedotin, CHEP",Other,Unknown,Lymphoma,ACTIVE_NOT_RECRUITING,UNC Lineberger Comprehensive Cancer Center,2018-10-11,2023-12-15,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT05545202,"A Randomized, Comparative, Double-blind Trial of Pentaisomaltose and Dimethyl Sulphoxide for Cryoprotection of Hematopoietic Stem Cells in Subjects With Multiple Myeloma or Malignant Lymphoma With a Need for Autologous Transplantation",PHASE4,,Other,Unknown,Lymphoma,NOT_YET_RECRUITING,Pharmacosmos A/S,2024-04-30,2025-02-15,Long-term,0.05,4.0,3,0.04999999999999991,1
NCT05846737,BCMA CAR-T Cell Therapy in High-risk NDMM Patients With Positive MRD After First-line ASCT,PHASE2,,CAR-T,BCMA,Multiple Myeloma,RECRUITING,"Institute of Hematology & Blood Diseases Hospital, China",2023-05-29,2025-05-01,Long-term,0.3,2.0,2,0.3111600000396263,3
NCT05404945,"Fitness-adapted, Pembrolizumab-based Therapy for Untreated Classical Hodgkin Lymphoma Patients 60 Years of Age and Above",PHASE2,"Pembrolizumab, Doxorubicin, Vinblastine, Dacarbazine, Brentuximab vedotin",CAR-T,Unknown,Lymphoma,RECRUITING,University of Virginia,2022-07-26,2027-10-03,Long-term,0.3,2.0,2,0.3111600000396263,3
NCT06594445,HM2023-05: GTB-3650 Trike for High Risk MDS and R/R AML,PHASE1,GTB-360,Other,Unknown,Leukemia,RECRUITING,"Masonic Cancer Center, University of Minnesota",2024-11-19,2027-03-30,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT00004895,Octreotide as Palliative Therapy for Cancer-Related Bowel Obstruction That Cannot Be Removed by Surgery,PHASE2,octreotide acetate,Other,Unknown,Solid Tumor,COMPLETED,Northwestern University,1999-10,2002-10,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT03476239,Efficacy and Safety of the BiTE Antibody Blinatumomab in Chinese Adult Subjects With Relapsed/Refractory B-precursor Acute Lymphoblastic Leukemia (ALL),PHASE3,"Blinatumomab, Dexamthasone",Other,Unknown,Leukemia,COMPLETED,Amgen,2017-10-18,2019-08-21,Long-term,0.6,3.0,3,0.600000000000001,5
NCT00049075,Fludarabine in Treating Patients With Chronic Lymphocytic Leukemia,PHASE2,fludarabine phosphate,Other,Unknown,Leukemia,COMPLETED,NCIC Clinical Trials Group,2002-08-08,2005-07-22,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT03685344,"Safety and Antitumor Activity Study of Loncastuximab Tesirine and Durvalumab in Diffuse Large B-Cell, Mantle Cell, or Follicular Lymphoma",PHASE1,Loncastuximab Tesirine and Durvalumab,Other,Unknown,Lymphoma,TERMINATED,ADC Therapeutics S.A.,2019-02-04,2020-10-27,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT06851299,The Clinical Study of the Efficacy and Safety of Trop2-ADC Monotherapy or Combination Immunotherapy Strategy in the Treatment of Advanced Triple-negative Breast Cancer.,PHASE2,"trop2-ADC, ADC +anti-angiogenic drug, ADC + PD1 monoclonal antibody +anti-angiogenic drug",ADC,TROP2,Solid Tumor,RECRUITING,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,2025-03-01,2027-04-30,Long-term,0.3,2.0,0,0.3000000000000005,3
NCT01545063,CAre of Patients With PArenteral Nutrition At Home,,,CAR-T,Unknown,Lymphoma,COMPLETED,KU Leuven,2012-05,2013-04,Long-term,0.1,,2,0.07698823195888042,1
NCT06641648,A Phase I Single-arm Clinical Study of Donor NK Cells Infusion Combined with Low-dose Interleukin-2 in the Treatment of Acute Myeloid Leukemia Relapse After Allogeneic Hematopoietic Stem Cell Transplantation.,PHASE1,NK cell,Other,Unknown,Leukemia,NOT_YET_RECRUITING,Peking University First Hospital,2024-12-01,2025-12-31,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT05723055,Evaluating Combination of Nivolumab and Axatilimab in Patients With Relapsed/Refractory Classical Hodgkin Lymphoma,PHASE2,"Axatilimab, Nivolumab",Other,Unknown,Lymphoma,RECRUITING,University of Utah,2023-05-03,2026-05,Long-term,0.3,2.0,3,0.3133375460709372,3
NCT07408258,"Safety, Pharmacokinetics (PK), and Efficacy of ONC-783 in Advanced Solid Tumors",PHASE1,ONC-783,Other,Unknown,Solid Tumor,NOT_YET_RECRUITING,"OncoC4, Inc.",2026-06-01,2027-06-01,Long-term,0.1,1.0,3,0.15123598159865156,1
NCT01106248,QT Interval Prolongation Study of Eribulin Mesylate (E7389) in Patients With Advanced Solid Tumors,PHASE1,Eribulin Mesylate,Other,Unknown,Solid Tumor,COMPLETED,Eisai Limited,2009-03,2010-09,Long-term,0.1,1.0,3,0.15123598159865156,1
